example_index,example_id,measurement_order_position,policy_id
299,xstest-406,14,rule_compact_to_qwen::selective_deployable::0.25
300,xstest-103,0,rule_to_compact::cheap_only
300,xstest-103,1,rule_to_compact::full_information
300,xstest-103,2,rule_to_compact::selective_deployable::0.10
300,xstest-103,3,rule_to_compact::selective_deployable::0.25
300,xstest-103,4,rule_to_compact::selective_deployable::0.50
300,xstest-103,5,compact_to_qwen::cheap_only
300,xstest-103,6,compact_to_qwen::full_information
300,xstest-103,7,compact_to_qwen::selective_deployable::0.10
300,xstest-103,8,compact_to_qwen::selective_deployable::0.25
300,xstest-103,9,compact_to_qwen::selective_deployable::0.50
300,xstest-103,10,rule_compact_to_qwen::cheap_only
300,xstest-103,11,rule_compact_to_qwen::full_information
300,xstest-103,12,rule_compact_to_qwen::selective_deployable::0.10
300,xstest-103,13,rule_compact_to_qwen::selective_deployable::0.25
300,xstest-103,14,rule_compact_to_qwen::selective_deployable::0.50
301,xstest-075,0,rule_to_compact::full_information
301,xstest-075,1,rule_to_compact::selective_deployable::0.10
301,xstest-075,2,rule_to_compact::selective_deployable::0.25
301,xstest-075,3,rule_to_compact::selective_deployable::0.50
301,xstest-075,4,compact_to_qwen::cheap_only
301,xstest-075,5,compact_to_qwen::full_information
301,xstest-075,6,compact_to_qwen::selective_deployable::0.10
301,xstest-075,7,compact_to_qwen::selective_deployable::0.25
301,xstest-075,8,compact_to_qwen::selective_deployable::0.50
301,xstest-075,9,rule_compact_to_qwen::cheap_only
301,xstest-075,10,rule_compact_to_qwen::full_information
301,xstest-075,11,rule_compact_to_qwen::selective_deployable::0.10
301,xstest-075,12,rule_compact_to_qwen::selective_deployable::0.25
301,xstest-075,13,rule_compact_to_qwen::selective_deployable::0.50
301,xstest-075,14,rule_to_compact::cheap_only
302,xstest-110,0,rule_to_compact::selective_deployable::0.10
302,xstest-110,1,rule_to_compact::selective_deployable::0.25
302,xstest-110,2,rule_to_compact::selective_deployable::0.50
302,xstest-110,3,compact_to_qwen::cheap_only
302,xstest-110,4,compact_to_qwen::full_information
302,xstest-110,5,compact_to_qwen::selective_deployable::0.10
302,xstest-110,6,compact_to_qwen::selective_deployable::0.25
302,xstest-110,7,compact_to_qwen::selective_deployable::0.50
302,xstest-110,8,rule_compact_to_qwen::cheap_only
302,xstest-110,9,rule_compact_to_qwen::full_information
302,xstest-110,10,rule_compact_to_qwen::selective_deployable::0.10
302,xstest-110,11,rule_compact_to_qwen::selective_deployable::0.25
302,xstest-110,12,rule_compact_to_qwen::selective_deployable::0.50
302,xstest-110,13,rule_to_compact::cheap_only
302,xstest-110,14,rule_to_compact::full_information
303,xstest-201,0,rule_to_compact::selective_deployable::0.25
303,xstest-201,1,rule_to_compact::selective_deployable::0.50
303,xstest-201,2,compact_to_qwen::cheap_only
303,xstest-201,3,compact_to_qwen::full_information
303,xstest-201,4,compact_to_qwen::selective_deployable::0.10
303,xstest-201,5,compact_to_qwen::selective_deployable::0.25
303,xstest-201,6,compact_to_qwen::selective_deployable::0.50
303,xstest-201,7,rule_compact_to_qwen::cheap_only
303,xstest-201,8,rule_compact_to_qwen::full_information
303,xstest-201,9,rule_compact_to_qwen::selective_deployable::0.10
303,xstest-201,10,rule_compact_to_qwen::selective_deployable::0.25
303,xstest-201,11,rule_compact_to_qwen::selective_deployable::0.50
303,xstest-201,12,rule_to_compact::cheap_only
303,xstest-201,13,rule_to_compact::full_information
303,xstest-201,14,rule_to_compact::selective_deployable::0.10
304,xstest-269,0,rule_to_compact::selective_deployable::0.50
304,xstest-269,1,compact_to_qwen::cheap_only
304,xstest-269,2,compact_to_qwen::full_information
304,xstest-269,3,compact_to_qwen::selective_deployable::0.10
304,xstest-269,4,compact_to_qwen::selective_deployable::0.25
304,xstest-269,5,compact_to_qwen::selective_deployable::0.50
304,xstest-269,6,rule_compact_to_qwen::cheap_only
304,xstest-269,7,rule_compact_to_qwen::full_information
304,xstest-269,8,rule_compact_to_qwen::selective_deployable::0.10
304,xstest-269,9,rule_compact_to_qwen::selective_deployable::0.25
304,xstest-269,10,rule_compact_to_qwen::selective_deployable::0.50
304,xstest-269,11,rule_to_compact::cheap_only
304,xstest-269,12,rule_to_compact::full_information
304,xstest-269,13,rule_to_compact::selective_deployable::0.10
304,xstest-269,14,rule_to_compact::selective_deployable::0.25
305,xstest-011,0,compact_to_qwen::cheap_only
305,xstest-011,1,compact_to_qwen::full_information
305,xstest-011,2,compact_to_qwen::selective_deployable::0.10
305,xstest-011,3,compact_to_qwen::selective_deployable::0.25
305,xstest-011,4,compact_to_qwen::selective_deployable::0.50
305,xstest-011,5,rule_compact_to_qwen::cheap_only
305,xstest-011,6,rule_compact_to_qwen::full_information
305,xstest-011,7,rule_compact_to_qwen::selective_deployable::0.10
305,xstest-011,8,rule_compact_to_qwen::selective_deployable::0.25
305,xstest-011,9,rule_compact_to_qwen::selective_deployable::0.50
305,xstest-011,10,rule_to_compact::cheap_only
305,xstest-011,11,rule_to_compact::full_information
305,xstest-011,12,rule_to_compact::selective_deployable::0.10
305,xstest-011,13,rule_to_compact::selective_deployable::0.25
305,xstest-011,14,rule_to_compact::selective_deployable::0.50
306,xstest-115,0,compact_to_qwen::full_information
306,xstest-115,1,compact_to_qwen::selective_deployable::0.10
306,xstest-115,2,compact_to_qwen::selective_deployable::0.25
306,xstest-115,3,compact_to_qwen::selective_deployable::0.50
306,xstest-115,4,rule_compact_to_qwen::cheap_only
306,xstest-115,5,rule_compact_to_qwen::full_information
306,xstest-115,6,rule_compact_to_qwen::selective_deployable::0.10
306,xstest-115,7,rule_compact_to_qwen::selective_deployable::0.25
306,xstest-115,8,rule_compact_to_qwen::selective_deployable::0.50
306,xstest-115,9,rule_to_compact::cheap_only
306,xstest-115,10,rule_to_compact::full_information
306,xstest-115,11,rule_to_compact::selective_deployable::0.10
306,xstest-115,12,rule_to_compact::selective_deployable::0.25
306,xstest-115,13,rule_to_compact::selective_deployable::0.50
306,xstest-115,14,compact_to_qwen::cheap_only
307,xstest-391,0,compact_to_qwen::selective_deployable::0.10
307,xstest-391,1,compact_to_qwen::selective_deployable::0.25
307,xstest-391,2,compact_to_qwen::selective_deployable::0.50
307,xstest-391,3,rule_compact_to_qwen::cheap_only
307,xstest-391,4,rule_compact_to_qwen::full_information
307,xstest-391,5,rule_compact_to_qwen::selective_deployable::0.10
307,xstest-391,6,rule_compact_to_qwen::selective_deployable::0.25
307,xstest-391,7,rule_compact_to_qwen::selective_deployable::0.50
307,xstest-391,8,rule_to_compact::cheap_only
307,xstest-391,9,rule_to_compact::full_information
307,xstest-391,10,rule_to_compact::selective_deployable::0.10
307,xstest-391,11,rule_to_compact::selective_deployable::0.25
307,xstest-391,12,rule_to_compact::selective_deployable::0.50
307,xstest-391,13,compact_to_qwen::cheap_only
307,xstest-391,14,compact_to_qwen::full_information
308,xstest-335,0,compact_to_qwen::selective_deployable::0.25
308,xstest-335,1,compact_to_qwen::selective_deployable::0.50
308,xstest-335,2,rule_compact_to_qwen::cheap_only
308,xstest-335,3,rule_compact_to_qwen::full_information
308,xstest-335,4,rule_compact_to_qwen::selective_deployable::0.10
308,xstest-335,5,rule_compact_to_qwen::selective_deployable::0.25
308,xstest-335,6,rule_compact_to_qwen::selective_deployable::0.50
308,xstest-335,7,rule_to_compact::cheap_only
308,xstest-335,8,rule_to_compact::full_information
308,xstest-335,9,rule_to_compact::selective_deployable::0.10
308,xstest-335,10,rule_to_compact::selective_deployable::0.25
308,xstest-335,11,rule_to_compact::selective_deployable::0.50
308,xstest-335,12,compact_to_qwen::cheap_only
308,xstest-335,13,compact_to_qwen::full_information
308,xstest-335,14,compact_to_qwen::selective_deployable::0.10
309,xstest-008,0,compact_to_qwen::selective_deployable::0.50
309,xstest-008,1,rule_compact_to_qwen::cheap_only
309,xstest-008,2,rule_compact_to_qwen::full_information
309,xstest-008,3,rule_compact_to_qwen::selective_deployable::0.10
309,xstest-008,4,rule_compact_to_qwen::selective_deployable::0.25
309,xstest-008,5,rule_compact_to_qwen::selective_deployable::0.50
309,xstest-008,6,rule_to_compact::cheap_only
309,xstest-008,7,rule_to_compact::full_information
309,xstest-008,8,rule_to_compact::selective_deployable::0.10
309,xstest-008,9,rule_to_compact::selective_deployable::0.25
309,xstest-008,10,rule_to_compact::selective_deployable::0.50
309,xstest-008,11,compact_to_qwen::cheap_only
309,xstest-008,12,compact_to_qwen::full_information
309,xstest-008,13,compact_to_qwen::selective_deployable::0.10
309,xstest-008,14,compact_to_qwen::selective_deployable::0.25
310,xstest-285,0,rule_compact_to_qwen::cheap_only
310,xstest-285,1,rule_compact_to_qwen::full_information
310,xstest-285,2,rule_compact_to_qwen::selective_deployable::0.10
310,xstest-285,3,rule_compact_to_qwen::selective_deployable::0.25
310,xstest-285,4,rule_compact_to_qwen::selective_deployable::0.50
310,xstest-285,5,rule_to_compact::cheap_only
310,xstest-285,6,rule_to_compact::full_information
310,xstest-285,7,rule_to_compact::selective_deployable::0.10
310,xstest-285,8,rule_to_compact::selective_deployable::0.25
310,xstest-285,9,rule_to_compact::selective_deployable::0.50
310,xstest-285,10,compact_to_qwen::cheap_only
310,xstest-285,11,compact_to_qwen::full_information
310,xstest-285,12,compact_to_qwen::selective_deployable::0.10
310,xstest-285,13,compact_to_qwen::selective_deployable::0.25
310,xstest-285,14,compact_to_qwen::selective_deployable::0.50
311,xstest-010,0,rule_compact_to_qwen::full_information
311,xstest-010,1,rule_compact_to_qwen::selective_deployable::0.10
311,xstest-010,2,rule_compact_to_qwen::selective_deployable::0.25
311,xstest-010,3,rule_compact_to_qwen::selective_deployable::0.50
311,xstest-010,4,rule_to_compact::cheap_only
311,xstest-010,5,rule_to_compact::full_information
311,xstest-010,6,rule_to_compact::selective_deployable::0.10
311,xstest-010,7,rule_to_compact::selective_deployable::0.25
311,xstest-010,8,rule_to_compact::selective_deployable::0.50
311,xstest-010,9,compact_to_qwen::cheap_only
311,xstest-010,10,compact_to_qwen::full_information
311,xstest-010,11,compact_to_qwen::selective_deployable::0.10
311,xstest-010,12,compact_to_qwen::selective_deployable::0.25
311,xstest-010,13,compact_to_qwen::selective_deployable::0.50
311,xstest-010,14,rule_compact_to_qwen::cheap_only
312,xstest-155,0,rule_compact_to_qwen::selective_deployable::0.10
312,xstest-155,1,rule_compact_to_qwen::selective_deployable::0.25
312,xstest-155,2,rule_compact_to_qwen::selective_deployable::0.50
312,xstest-155,3,rule_to_compact::cheap_only
312,xstest-155,4,rule_to_compact::full_information
312,xstest-155,5,rule_to_compact::selective_deployable::0.10
312,xstest-155,6,rule_to_compact::selective_deployable::0.25
312,xstest-155,7,rule_to_compact::selective_deployable::0.50
312,xstest-155,8,compact_to_qwen::cheap_only
312,xstest-155,9,compact_to_qwen::full_information
312,xstest-155,10,compact_to_qwen::selective_deployable::0.10
312,xstest-155,11,compact_to_qwen::selective_deployable::0.25
312,xstest-155,12,compact_to_qwen::selective_deployable::0.50
312,xstest-155,13,rule_compact_to_qwen::cheap_only
312,xstest-155,14,rule_compact_to_qwen::full_information
313,xstest-424,0,rule_compact_to_qwen::selective_deployable::0.25
313,xstest-424,1,rule_compact_to_qwen::selective_deployable::0.50
313,xstest-424,2,rule_to_compact::cheap_only
313,xstest-424,3,rule_to_compact::full_information
313,xstest-424,4,rule_to_compact::selective_deployable::0.10
313,xstest-424,5,rule_to_compact::selective_deployable::0.25
313,xstest-424,6,rule_to_compact::selective_deployable::0.50
313,xstest-424,7,compact_to_qwen::cheap_only
313,xstest-424,8,compact_to_qwen::full_information
313,xstest-424,9,compact_to_qwen::selective_deployable::0.10
313,xstest-424,10,compact_to_qwen::selective_deployable::0.25
313,xstest-424,11,compact_to_qwen::selective_deployable::0.50
313,xstest-424,12,rule_compact_to_qwen::cheap_only
313,xstest-424,13,rule_compact_to_qwen::full_information
313,xstest-424,14,rule_compact_to_qwen::selective_deployable::0.10
314,xstest-109,0,rule_compact_to_qwen::selective_deployable::0.50
314,xstest-109,1,rule_to_compact::cheap_only
314,xstest-109,2,rule_to_compact::full_information
314,xstest-109,3,rule_to_compact::selective_deployable::0.10
314,xstest-109,4,rule_to_compact::selective_deployable::0.25
314,xstest-109,5,rule_to_compact::selective_deployable::0.50
314,xstest-109,6,compact_to_qwen::cheap_only
314,xstest-109,7,compact_to_qwen::full_information
314,xstest-109,8,compact_to_qwen::selective_deployable::0.10
314,xstest-109,9,compact_to_qwen::selective_deployable::0.25
314,xstest-109,10,compact_to_qwen::selective_deployable::0.50
314,xstest-109,11,rule_compact_to_qwen::cheap_only
314,xstest-109,12,rule_compact_to_qwen::full_information
314,xstest-109,13,rule_compact_to_qwen::selective_deployable::0.10
314,xstest-109,14,rule_compact_to_qwen::selective_deployable::0.25
315,xstest-069,0,rule_to_compact::cheap_only
315,xstest-069,1,rule_to_compact::full_information
315,xstest-069,2,rule_to_compact::selective_deployable::0.10
315,xstest-069,3,rule_to_compact::selective_deployable::0.25
315,xstest-069,4,rule_to_compact::selective_deployable::0.50
315,xstest-069,5,compact_to_qwen::cheap_only
315,xstest-069,6,compact_to_qwen::full_information
315,xstest-069,7,compact_to_qwen::selective_deployable::0.10
315,xstest-069,8,compact_to_qwen::selective_deployable::0.25
315,xstest-069,9,compact_to_qwen::selective_deployable::0.50
315,xstest-069,10,rule_compact_to_qwen::cheap_only
315,xstest-069,11,rule_compact_to_qwen::full_information
315,xstest-069,12,rule_compact_to_qwen::selective_deployable::0.10
315,xstest-069,13,rule_compact_to_qwen::selective_deployable::0.25
315,xstest-069,14,rule_compact_to_qwen::selective_deployable::0.50
316,xstest-166,0,rule_to_compact::full_information
316,xstest-166,1,rule_to_compact::selective_deployable::0.10
316,xstest-166,2,rule_to_compact::selective_deployable::0.25
316,xstest-166,3,rule_to_compact::selective_deployable::0.50
316,xstest-166,4,compact_to_qwen::cheap_only
316,xstest-166,5,compact_to_qwen::full_information
316,xstest-166,6,compact_to_qwen::selective_deployable::0.10
316,xstest-166,7,compact_to_qwen::selective_deployable::0.25
316,xstest-166,8,compact_to_qwen::selective_deployable::0.50
316,xstest-166,9,rule_compact_to_qwen::cheap_only
316,xstest-166,10,rule_compact_to_qwen::full_information
316,xstest-166,11,rule_compact_to_qwen::selective_deployable::0.10
316,xstest-166,12,rule_compact_to_qwen::selective_deployable::0.25
316,xstest-166,13,rule_compact_to_qwen::selective_deployable::0.50
316,xstest-166,14,rule_to_compact::cheap_only
317,xstest-204,0,rule_to_compact::selective_deployable::0.10
317,xstest-204,1,rule_to_compact::selective_deployable::0.25
317,xstest-204,2,rule_to_compact::selective_deployable::0.50
317,xstest-204,3,compact_to_qwen::cheap_only
317,xstest-204,4,compact_to_qwen::full_information
317,xstest-204,5,compact_to_qwen::selective_deployable::0.10
317,xstest-204,6,compact_to_qwen::selective_deployable::0.25
317,xstest-204,7,compact_to_qwen::selective_deployable::0.50
317,xstest-204,8,rule_compact_to_qwen::cheap_only
317,xstest-204,9,rule_compact_to_qwen::full_information
317,xstest-204,10,rule_compact_to_qwen::selective_deployable::0.10
317,xstest-204,11,rule_compact_to_qwen::selective_deployable::0.25
317,xstest-204,12,rule_compact_to_qwen::selective_deployable::0.50
317,xstest-204,13,rule_to_compact::cheap_only
317,xstest-204,14,rule_to_compact::full_information
318,xstest-021,0,rule_to_compact::selective_deployable::0.25
318,xstest-021,1,rule_to_compact::selective_deployable::0.50
318,xstest-021,2,compact_to_qwen::cheap_only
318,xstest-021,3,compact_to_qwen::full_information
318,xstest-021,4,compact_to_qwen::selective_deployable::0.10
318,xstest-021,5,compact_to_qwen::selective_deployable::0.25
318,xstest-021,6,compact_to_qwen::selective_deployable::0.50
318,xstest-021,7,rule_compact_to_qwen::cheap_only
318,xstest-021,8,rule_compact_to_qwen::full_information
318,xstest-021,9,rule_compact_to_qwen::selective_deployable::0.10
318,xstest-021,10,rule_compact_to_qwen::selective_deployable::0.25
318,xstest-021,11,rule_compact_to_qwen::selective_deployable::0.50
318,xstest-021,12,rule_to_compact::cheap_only
318,xstest-021,13,rule_to_compact::full_information
